symbol,trade_date,lastest_price,ths_option_code_option,ths_underlying_code_option,ths_maturity_date_option,option_type,strike_price,underlying_price,trading_days_left,tenor_bucket,T,call_price,put_price,F,log_moneyness,moneyness_bucket,standardised_residual,daily_mispricing_signal
HO2306-P-2950.CFE,2023-04-07,271.70000000000005,HO2306-P-2950,000016.SH,20230616,P,2950.0,2684.0012,47,MT,0.1942148760330578,14.7,271.70000000000005,2692.054080271613,0.0915006695170909,CW,-0.1255701484939675,-0.2226846514988928
HO2304-C-3000.CFE,2023-04-07,0.5,HO2304-C-3000,000016.SH,20230421,C,3000.0,2684.0012,10,ST,0.0413223140495867,0.5,308.2,2691.627632430788,0.1084662102159511,CW,-1.1753563779581673,-1.3014999575074369
HO2304-P-3000.CFE,2023-04-07,308.2,HO2304-P-3000,000016.SH,20230421,P,3000.0,2684.0012,10,ST,0.0413223140495867,0.5,308.2,2691.627632430788,0.1084662102159511,CW,-1.1753563779581673,-1.3014999575074369
HO2305-C-3000.CFE,2023-04-07,3.5,HO2305-C-3000,000016.SH,20230519,C,3000.0,2684.0012,27,ST,0.1115702479338843,3.5,303.5,2699.2600725606253,0.1056346004153904,CW,0.000960447782395,-0.0557500866501186
HO2305-P-3000.CFE,2023-04-07,303.5,HO2305-P-3000,000016.SH,20230519,P,3000.0,2684.0012,27,ST,0.1115702479338843,3.5,303.5,2699.2600725606253,0.1056346004153904,CW,0.000960447782395,-0.0557500866501186
HO2306-C-3000.CFE,2023-04-07,10.6,HO2306-C-3000,000016.SH,20230616,C,3000.0,2684.0012,47,MT,0.1942148760330578,10.6,316.9,2692.054080271613,0.1083077878334722,CW,-0.100334572996039,-0.175842453319288
HO2306-P-3000.CFE,2023-04-07,316.9,HO2306-P-3000,000016.SH,20230616,P,3000.0,2684.0012,47,MT,0.1942148760330578,10.6,316.9,2692.054080271613,0.1083077878334722,CW,-0.100334572996039,-0.175842453319288
HO2304-C-3050.CFE,2023-04-07,0.3,HO2304-C-3050,000016.SH,20230421,C,3050.0,2684.0012,10,ST,0.0413223140495867,0.3,358.2,2691.627632430788,0.1249955121671617,CW,-1.265904628742518,-1.4867098698952326
HO2304-P-3050.CFE,2023-04-07,358.2,HO2304-P-3050,000016.SH,20230421,P,3050.0,2684.0012,10,ST,0.0413223140495867,0.3,358.2,2691.627632430788,0.1249955121671617,CW,-1.265904628742518,-1.4867098698952326
HO2305-C-3050.CFE,2023-04-07,2.1,HO2305-C-3050,000016.SH,20230519,C,3050.0,2684.0012,27,ST,0.1115702479338843,2.1,351.9,2699.2600725606253,0.1221639023666011,CW,0.0687771583343137,0.118535955706478
HO2305-P-3050.CFE,2023-04-07,351.9,HO2305-P-3050,000016.SH,20230519,P,3050.0,2684.0012,27,ST,0.1115702479338843,2.1,351.9,2699.2600725606253,0.1221639023666011,CW,0.0687771583343137,0.118535955706478
HO2304-C-3100.CFE,2023-04-07,0.3,HO2304-C-3100,000016.SH,20230421,C,3100.0,2684.0012,10,ST,0.0413223140495867,0.3,407.9,2691.627632430788,0.1412560330389419,CW,0.3415557690763143,0.319683654281201
HO2304-P-3100.CFE,2023-04-07,407.9,HO2304-P-3100,000016.SH,20230421,P,3100.0,2684.0012,10,ST,0.0413223140495867,0.3,407.9,2691.627632430788,0.1412560330389419,CW,0.3415557690763143,0.319683654281201
HO2305-C-3100.CFE,2023-04-07,1.5,HO2305-C-3100,000016.SH,20230519,C,3100.0,2684.0012,27,ST,0.1115702479338843,1.5,401.4,2699.2600725606258,0.1384244232383811,CW,0.7717203167162207,0.8535302663788578
HO2305-P-3100.CFE,2023-04-07,401.4,HO2305-P-3100,000016.SH,20230519,P,3100.0,2684.0012,27,ST,0.1115702479338843,1.5,401.4,2699.2600725606258,0.1384244232383811,CW,0.7717203167162207,0.8535302663788578
HO2306-C-3100.CFE,2023-04-07,5.6,HO2306-C-3100,000016.SH,20230616,C,3100.0,2684.0012,47,MT,0.1942148760330578,5.6,411.7,2692.054080271613,0.141097610656463,CW,-0.0096130874763012,-0.0288068395145088
HO2306-P-3100.CFE,2023-04-07,411.7,HO2306-P-3100,000016.SH,20230616,P,3100.0,2684.0012,47,MT,0.1942148760330578,5.6,411.7,2692.054080271613,0.141097610656463,CW,-0.0096130874763012,-0.0288068395145088
HO2304-C-3150.CFE,2023-04-07,0.3,HO2304-C-3150,000016.SH,20230421,C,3150.0,2684.0012,10,ST,0.0413223140495867,0.3,457.8,2691.627632430787,0.1572563743853834,DCW,1.9676528967503828,2.1473804869512585
HO2304-P-3150.CFE,2023-04-07,457.8,HO2304-P-3150,000016.SH,20230421,P,3150.0,2684.0012,10,ST,0.0413223140495867,0.3,457.8,2691.627632430787,0.1572563743853834,DCW,1.9676528967503828,2.1473804869512585
HO2306-C-3200.CFE,2023-04-07,3.4000000000000004,HO2306-C-3200,000016.SH,20230616,C,3200.0,2684.0012,47,MT,0.1942148760330578,3.4000000000000004,508.8,2692.0540802716137,0.1728463089710432,DCW,0.6000404123570345,0.700260770177155
HO2306-P-3200.CFE,2023-04-07,508.8,HO2306-P-3200,000016.SH,20230616,P,3200.0,2684.0012,47,MT,0.1942148760330578,3.4000000000000004,508.8,2692.0540802716137,0.1728463089710432,DCW,0.6000404123570345,0.700260770177155
HO2306-C-2300.CFE,2023-04-10,389.0,HO2306-C-2300,000016.SH,20230616,C,2300.0,2683.9541,46,MT,0.1900826446280991,389.0,2.1,2688.6561116530347,-0.1561323590975225,DPW,0.8800187113440318,0.747184741663664
HO2306-P-2300.CFE,2023-04-10,2.1,HO2306-P-2300,000016.SH,20230616,P,2300.0,2683.9541,46,MT,0.1900826446280991,389.0,2.1,2688.6561116530347,-0.1561323590975225,DPW,0.8800187113440318,0.747184741663664
HO2305-C-2350.CFE,2023-04-10,346.3,HO2305-C-2350,000016.SH,20230519,C,2350.0,2683.9541,26,ST,0.1074380165289256,346.3,0.9,2696.595602454222,-0.1375747612862137,PW,-0.6778672801420744,-0.6996390491956891
HO2305-P-2350.CFE,2023-04-10,0.9,HO2305-P-2350,000016.SH,20230519,P,2350.0,2683.9541,26,ST,0.1074380165289256,346.3,0.9,2696.595602454222,-0.1375747612862137,PW,-0.6778672801420744,-0.6996390491956891
HO2306-C-2350.CFE,2023-04-10,340.1,HO2306-C-2350,000016.SH,20230616,C,2350.0,2683.9541,46,MT,0.1900826446280991,340.1,3.2,2688.6561116530347,-0.1346261538765588,PW,-0.0477131956133616,-0.094353649913286
HO2306-P-2350.CFE,2023-04-10,3.2,HO2306-P-2350,000016.SH,20230616,P,2350.0,2683.9541,46,MT,0.1900826446280991,340.1,3.2,2688.6561116530347,-0.1346261538765588,PW,-0.0477131956133616,-0.094353649913286
HO2305-C-2375.CFE,2023-04-10,322.29999999999995,HO2305-C-2375,000016.SH,20230519,C,2375.0,2683.9541,26,ST,0.1074380165289256,322.29999999999995,1.2,2696.595602454222,-0.1269926519556768,PW,1.030876227283862,0.8159447901190684
HO2305-P-2375.CFE,2023-04-10,1.2,HO2305-P-2375,000016.SH,20230519,P,2375.0,2683.9541,26,ST,0.1074380165289256,322.29999999999995,1.2,2696.595602454222,-0.1269926519556768,PW,1.030876227283862,0.8159447901190684
HO2306-C-2375.CFE,2023-04-10,316.0,HO2306-C-2375,000016.SH,20230616,C,2375.0,2683.9541,46,MT,0.1900826446280991,316.0,4.2,2688.6561116530347,-0.1240440445460219,PW,-0.2901708878739113,-0.18149910987332
HO2306-P-2375.CFE,2023-04-10,4.2,HO2306-P-2375,000016.SH,20230616,P,2375.0,2683.9541,46,MT,0.1900826446280991,316.0,4.2,2688.6561116530347,-0.1240440445460219,PW,-0.2901708878739113,-0.18149910987332
HO2305-C-2400.CFE,2023-04-10,297.7,HO2305-C-2400,000016.SH,20230519,C,2400.0,2683.9541,26,ST,0.1074380165289256,297.7,1.7000000000000002,2696.595602454222,-0.1165213520883814,PW,0.5155089053877097,0.4193558412707599
HO2305-P-2400.CFE,2023-04-10,1.7000000000000002,HO2305-P-2400,000016.SH,20230519,P,2400.0,2683.9541,26,ST,0.1074380165289256,297.7,1.7000000000000002,2696.595602454222,-0.1165213520883814,PW,0.5155089053877097,0.4193558412707599
HO2306-C-2400.CFE,2023-04-10,292.9,HO2306-C-2400,000016.SH,20230616,C,2400.0,2683.9541,46,MT,0.1900826446280991,292.9,5.4,2688.6561116530347,-0.1135727446787265,PW,0.1162174828067583,0.0604162025465747
HO2306-P-2400.CFE,2023-04-10,5.4,HO2306-P-2400,000016.SH,20230616,P,2400.0,2683.9541,46,MT,0.1900826446280991,292.9,5.4,2688.6561116530347,-0.1135727446787265,PW,0.1162174828067583,0.0604162025465747
HO2305-C-2425.CFE,2023-04-10,273.0,HO2305-C-2425,000016.SH,20230519,C,2425.0,2683.9541,26,ST,0.1074380165289256,273.0,2.0,2696.595602454222,-0.1061585650528348,PW,-0.301622365080848,-0.4130261067421749
HO2305-P-2425.CFE,2023-04-10,2.0,HO2305-P-2425,000016.SH,20230519,P,2425.0,2683.9541,26,ST,0.1074380165289256,273.0,2.0,2696.595602454222,-0.1061585650528348,PW,-0.301622365080848,-0.4130261067421749
HO2306-C-2425.CFE,2023-04-10,269.0,HO2306-C-2425,000016.SH,20230616,C,2425.0,2683.9541,46,MT,0.1900826446280991,269.0,7.2,2688.6561116530347,-0.1032099576431799,PW,-0.3613322937202168,-0.0776797479532455
HO2306-P-2425.CFE,2023-04-10,7.2,HO2306-P-2425,000016.SH,20230616,P,2425.0,2683.9541,46,MT,0.1900826446280991,269.0,7.2,2688.6561116530347,-0.1032099576431799,PW,-0.3613322937202168,-0.0776797479532455
HO2305-C-2450.CFE,2023-04-10,248.8,HO2305-C-2450,000016.SH,20230519,C,2450.0,2683.9541,26,ST,0.1074380165289256,248.8,2.9,2696.595602454222,-0.0959020648856457,PW,-0.4772922837632025,-0.3004682862751045
HO2305-P-2450.CFE,2023-04-10,2.9,HO2305-P-2450,000016.SH,20230519,P,2450.0,2683.9541,26,ST,0.1074380165289256,248.8,2.9,2696.595602454222,-0.0959020648856457,PW,-0.4772922837632025,-0.3004682862751045
HO2306-C-2450.CFE,2023-04-10,247.2,HO2306-C-2450,000016.SH,20230616,C,2450.0,2683.9541,46,MT,0.1900826446280991,247.2,9.3,2688.6561116530347,-0.0929534574759909,PW,0.2358591705423818,0.0367906595380325
HO2306-P-2450.CFE,2023-04-10,9.3,HO2306-P-2450,000016.SH,20230616,P,2450.0,2683.9541,46,MT,0.1900826446280991,247.2,9.3,2688.6561116530347,-0.0929534574759909,PW,0.2358591705423818,0.0367906595380325
HO2304-C-2475.CFE,2023-04-10,214.0,HO2304-C-2475,000016.SH,20230421,C,2475.0,2683.9541,9,ST,0.0371900826446281,214.0,0.3,2689.25074925075,-0.0830222269188417,PW,0.4197518150141845,-1.8018376227140744
HO2304-P-2475.CFE,2023-04-10,0.3,HO2304-P-2475,000016.SH,20230421,P,2475.0,2683.9541,9,ST,0.0371900826446281,214.0,0.3,2689.25074925075,-0.0830222269188417,PW,0.4197518150141845,-1.8018376227140744
HO2305-C-2475.CFE,2023-04-10,225.2,HO2305-C-2475,000016.SH,20230519,C,2475.0,2683.9541,26,ST,0.1074380165289256,225.2,4.0,2696.5956024542224,-0.0857496934216278,PW,-0.2739468826529306,-0.2432309791524592
HO2305-P-2475.CFE,2023-04-10,4.0,HO2305-P-2475,000016.SH,20230519,P,2475.0,2683.9541,26,ST,0.1074380165289256,225.2,4.0,2696.5956024542224,-0.0857496934216278,PW,-0.2739468826529306,-0.2432309791524592
HO2306-C-2475.CFE,2023-04-10,224.3,HO2306-C-2475,000016.SH,20230616,C,2475.0,2683.9541,46,MT,0.1900826446280991,224.3,12.1,2688.6561116530347,-0.0828010860119729,PW,-0.1030615637954208,-0.0090167898778312
HO2306-P-2475.CFE,2023-04-10,12.1,HO2306-P-2475,000016.SH,20230616,P,2475.0,2683.9541,46,MT,0.1900826446280991,224.3,12.1,2688.6561116530347,-0.0828010860119729,PW,-0.1030615637954208,-0.0090167898778312
HO2304-C-2500.CFE,2023-04-10,189.2,HO2304-C-2500,000016.SH,20230421,C,2500.0,2683.9541,9,ST,0.0371900826446281,189.2,0.5,2689.2507492507502,-0.0729718910653405,PW,0.0110679174266867,-1.2737118455413294
HO2304-P-2500.CFE,2023-04-10,0.5,HO2304-P-2500,000016.SH,20230421,P,2500.0,2683.9541,9,ST,0.0371900826446281,189.2,0.5,2689.2507492507502,-0.0729718910653405,PW,0.0110679174266867,-1.2737118455413294
HO2305-C-2500.CFE,2023-04-10,201.8,HO2305-C-2500,000016.SH,20230519,C,2500.0,2683.9541,26,ST,0.1074380165289256,201.8,5.6,2696.5956024542224,-0.0756993575681264,PW,-0.3138649023449457,-0.2271231888015744
HO2305-P-2500.CFE,2023-04-10,5.6,HO2305-P-2500,000016.SH,20230519,P,2500.0,2683.9541,26,ST,0.1074380165289256,201.8,5.6,2696.5956024542224,-0.0756993575681264,PW,-0.3138649023449457,-0.2271231888015744
HO2306-C-2500.CFE,2023-04-10,203.3,HO2306-C-2500,000016.SH,20230616,C,2500.0,2683.9541,46,MT,0.1900826446280991,203.3,15.4,2688.6561116530347,-0.0727507501584714,PW,0.1669021895421467,0.092468991247431
HO2306-P-2500.CFE,2023-04-10,15.4,HO2306-P-2500,000016.SH,20230616,P,2500.0,2683.9541,46,MT,0.1900826446280991,203.3,15.4,2688.6561116530347,-0.0727507501584714,PW,0.1669021895421467,0.092468991247431
HO2304-C-2550.CFE,2023-04-10,140.4,HO2304-C-2550,000016.SH,20230421,C,2550.0,2683.9541,9,ST,0.0371900826446281,140.4,1.5,2689.2507492507502,-0.0531692637691608,PW,-1.822621296793832,-1.035333046229611
HO2304-P-2550.CFE,2023-04-10,1.5,HO2304-P-2550,000016.SH,20230421,P,2550.0,2683.9541,9,ST,0.0371900826446281,140.4,1.5,2689.2507492507502,-0.0531692637691608,PW,-1.822621296793832,-1.035333046229611
HO2305-C-2550.CFE,2023-04-10,157.3,HO2305-C-2550,000016.SH,20230519,C,2550.0,2683.9541,26,ST,0.1074380165289256,157.3,11.2,2696.5956024542224,-0.0558967302719467,PW,0.007935007894118,0.1215590116870049
HO2305-P-2550.CFE,2023-04-10,11.2,HO2305-P-2550,000016.SH,20230519,P,2550.0,2683.9541,26,ST,0.1074380165289256,157.3,11.2,2696.5956024542224,-0.0558967302719467,PW,0.007935007894118,0.1215590116870049
HO2306-C-2550.CFE,2023-04-10,163.39999999999998,HO2306-C-2550,000016.SH,20230616,C,2550.0,2683.9541,46,MT,0.1900826446280991,163.39999999999998,25.4,2688.6561116530347,-0.0529481228622917,PW,0.4375204110253888,0.3577420308817424
HO2306-P-2550.CFE,2023-04-10,25.4,HO2306-P-2550,000016.SH,20230616,P,2550.0,2683.9541,46,MT,0.1900826446280991,163.39999999999998,25.4,2688.6561116530347,-0.0529481228622917,PW,0.4375204110253888,0.3577420308817424
HO2304-C-2600.CFE,2023-04-10,94.4,HO2304-C-2600,000016.SH,20230421,C,2600.0,2683.9541,9,ST,0.0371900826446281,94.4,5.1,2689.25074925075,-0.033751177912059,ATM,-0.1825473723825632,0.1418856326871188
HO2304-P-2600.CFE,2023-04-10,5.1,HO2304-P-2600,000016.SH,20230421,P,2600.0,2683.9541,9,ST,0.0371900826446281,94.4,5.1,2689.25074925075,-0.033751177912059,ATM,-0.1825473723825632,0.1418856326871188
HO2305-C-2600.CFE,2023-04-10,116.8,HO2305-C-2600,000016.SH,20230519,C,2600.0,2683.9541,26,ST,0.1074380165289256,116.8,20.6,2696.595602454222,-0.0364786444148449,ATM,0.6007278652780532,0.2704061501968207
HO2305-P-2600.CFE,2023-04-10,20.6,HO2305-P-2600,000016.SH,20230519,P,2600.0,2683.9541,26,ST,0.1074380165289256,116.8,20.6,2696.595602454222,-0.0364786444148449,ATM,0.6007278652780532,0.2704061501968207
HO2306-C-2600.CFE,2023-04-10,127.0,HO2306-C-2600,000016.SH,20230616,C,2600.0,2683.9541,46,MT,0.1900826446280991,127.0,39.4,2688.6561116530347,-0.0335300370051902,ATM,0.4430407289465483,0.3362218036459626
HO2306-P-2600.CFE,2023-04-10,39.4,HO2306-P-2600,000016.SH,20230616,P,2600.0,2683.9541,46,MT,0.1900826446280991,127.0,39.4,2688.6561116530347,-0.0335300370051902,ATM,0.4430407289465483,0.3362218036459626
HO2306-C-2650.CFE,2023-04-10,97.1,HO2306-C-2650,000016.SH,20230616,C,2650.0,2683.9541,46,MT,0.1900826446280991,97.1,58.8,2688.6561116530347,-0.0144818420344957,ATM,0.743725928349718,0.5673987564827632
HO2306-P-2650.CFE,2023-04-10,58.8,HO2306-P-2650,000016.SH,20230616,P,2650.0,2683.9541,46,MT,0.1900826446280991,97.1,58.8,2688.6561116530347,-0.0144818420344957,ATM,0.743725928349718,0.5673987564827632
HO2306-C-2700.CFE,2023-04-10,70.5,HO2306-C-2700,000016.SH,20230616,C,2700.0,2683.9541,46,MT,0.1900826446280991,70.5,82.9,2688.6561116530347,0.0042102909776569,ATM,0.3710213949755793,0.5413327056362173
HO2306-P-2700.CFE,2023-04-10,82.9,HO2306-P-2700,000016.SH,20230616,P,2700.0,2683.9541,46,MT,0.1900826446280991,70.5,82.9,2688.6561116530347,0.0042102909776569,ATM,0.3710213949755793,0.5413327056362173
HO2305-C-2750.CFE,2023-04-10,34.900000000000006,HO2305-C-2750,000016.SH,20230519,C,2750.0,2683.9541,26,ST,0.1074380165289256,34.900000000000006,88.2,2696.595602454222,0.0196108222361985,ATM,1.149795245767786,0.6599418253323506
HO2305-P-2750.CFE,2023-04-10,88.2,HO2305-P-2750,000016.SH,20230519,P,2750.0,2683.9541,26,ST,0.1074380165289256,34.900000000000006,88.2,2696.595602454222,0.0196108222361985,ATM,1.149795245767786,0.6599418253323506
HO2306-C-2750.CFE,2023-04-10,52.4,HO2306-C-2750,000016.SH,20230616,C,2750.0,2683.9541,46,MT,0.1900826446280991,52.4,113.3,2688.6561116530347,0.0225594296458534,ATM,0.6405953202634045,0.513184133917877
HO2306-P-2750.CFE,2023-04-10,113.3,HO2306-P-2750,000016.SH,20230616,P,2750.0,2683.9541,46,MT,0.1900826446280991,52.4,113.3,2688.6561116530347,0.0225594296458534,ATM,0.6405953202634045,0.513184133917877
HO2304-C-2800.CFE,2023-04-10,3.5,HO2304-C-2800,000016.SH,20230421,C,2800.0,2683.9541,9,ST,0.0371900826446281,3.5,114.4,2689.2507492507502,0.0403567942416627,ATM,-0.998453209489373,-0.832705512876859
HO2304-P-2800.CFE,2023-04-10,114.4,HO2304-P-2800,000016.SH,20230421,P,2800.0,2683.9541,9,ST,0.0371900826446281,3.5,114.4,2689.2507492507502,0.0403567942416627,ATM,-0.998453209489373,-0.832705512876859
HO2305-C-2800.CFE,2023-04-10,21.0,HO2305-C-2800,000016.SH,20230519,C,2800.0,2683.9541,26,ST,0.1074380165289256,21.0,124.0,2696.595602454222,0.0376293277388768,ATM,0.3489337799654701,0.3350947322790759
HO2305-P-2800.CFE,2023-04-10,124.0,HO2305-P-2800,000016.SH,20230519,P,2800.0,2683.9541,26,ST,0.1074380165289256,21.0,124.0,2696.595602454222,0.0376293277388768,ATM,0.3489337799654701,0.3350947322790759
HO2306-C-2800.CFE,2023-04-10,37.5,HO2306-C-2800,000016.SH,20230616,C,2800.0,2683.9541,46,MT,0.1900826446280991,37.5,147.6,2688.6561116530347,0.0405779351485317,ATM,0.4786740582917199,0.3911491326126211
HO2306-P-2800.CFE,2023-04-10,147.6,HO2306-P-2800,000016.SH,20230616,P,2800.0,2683.9541,46,MT,0.1900826446280991,37.5,147.6,2688.6561116530347,0.0405779351485317,ATM,0.4786740582917199,0.3911491326126211
HO2304-C-2850.CFE,2023-04-10,1.2999999999999998,HO2304-C-2850,000016.SH,20230421,C,2850.0,2683.9541,9,ST,0.0371900826446281,1.2999999999999998,162.2,2689.25074925075,0.0580563713410636,CW,-0.9241493397829904,-0.7020169876320724
HO2304-P-2850.CFE,2023-04-10,162.2,HO2304-P-2850,000016.SH,20230421,P,2850.0,2683.9541,9,ST,0.0371900826446281,1.2999999999999998,162.2,2689.25074925075,0.0580563713410636,CW,-0.9241493397829904,-0.7020169876320724
HO2305-C-2850.CFE,2023-04-10,12.0,HO2305-C-2850,000016.SH,20230519,C,2850.0,2683.9541,26,ST,0.1074380165289256,12.0,165.1,2696.595602454222,0.0553289048382777,CW,-0.1462554945504416,-0.2090652930101539
HO2305-P-2850.CFE,2023-04-10,165.1,HO2305-P-2850,000016.SH,20230519,P,2850.0,2683.9541,26,ST,0.1074380165289256,12.0,165.1,2696.595602454222,0.0553289048382777,CW,-0.1462554945504416,-0.2090652930101539
HO2306-C-2850.CFE,2023-04-10,26.1,HO2306-C-2850,000016.SH,20230616,C,2850.0,2683.9541,46,MT,0.1900826446280991,26.1,186.7,2688.6561116530347,0.0582775122479326,CW,0.1692201968904141,0.1235620933955588
HO2306-P-2850.CFE,2023-04-10,186.7,HO2306-P-2850,000016.SH,20230616,P,2850.0,2683.9541,46,MT,0.1900826446280991,26.1,186.7,2688.6561116530347,0.0582775122479326,CW,0.1692201968904141,0.1235620933955588
HO2304-C-2900.CFE,2023-04-10,0.7,HO2304-C-2900,000016.SH,20230421,C,2900.0,2683.9541,9,ST,0.0371900826446281,0.7,211.2,2689.2507492507502,0.0754481140529326,CW,0.3535373549879141,-0.3748009708416912
HO2304-P-2900.CFE,2023-04-10,211.2,HO2304-P-2900,000016.SH,20230421,P,2900.0,2683.9541,9,ST,0.0371900826446281,0.7,211.2,2689.2507492507502,0.0754481140529326,CW,0.3535373549879141,-0.3748009708416912
HO2305-C-2900.CFE,2023-04-10,7.0,HO2305-C-2900,000016.SH,20230519,C,2900.0,2683.9541,26,ST,0.1074380165289256,7.0,209.6,2696.595602454222,0.0727206475501469,CW,-0.2250647563677445,-0.19631385941759
HO2305-P-2900.CFE,2023-04-10,209.6,HO2305-P-2900,000016.SH,20230519,P,2900.0,2683.9541,26,ST,0.1074380165289256,7.0,209.6,2696.595602454222,0.0727206475501469,CW,-0.2250647563677445,-0.19631385941759
HO2306-C-2900.CFE,2023-04-10,18.1,HO2306-C-2900,000016.SH,20230616,C,2900.0,2683.9541,46,MT,0.1900826446280991,18.1,229.0,2688.656111653035,0.0756692549598015,CW,-0.0575389645856524,-0.0237660447901211
HO2306-P-2900.CFE,2023-04-10,229.0,HO2306-P-2900,000016.SH,20230616,P,2900.0,2683.9541,46,MT,0.1900826446280991,18.1,229.0,2688.656111653035,0.0756692549598015,CW,-0.0575389645856524,-0.0237660447901211
HO2304-C-2950.CFE,2023-04-10,0.3,HO2304-C-2950,000016.SH,20230421,C,2950.0,2683.9541,9,ST,0.0371900826446281,0.3,260.9,2689.25074925075,0.092542547412233,CW,0.756887696439584,0.8534956411228705
HO2304-P-2950.CFE,2023-04-10,260.9,HO2304-P-2950,000016.SH,20230421,P,2950.0,2683.9541,9,ST,0.0371900826446281,0.3,260.9,2689.25074925075,0.092542547412233,CW,0.756887696439584,0.8534956411228705
HO2305-C-2950.CFE,2023-04-10,4.0,HO2305-C-2950,000016.SH,20230519,C,2950.0,2683.9541,26,ST,0.1074380165289256,4.0,256.4,2696.595602454222,0.089815080909447,CW,-0.2876102191235197,-0.3812720713027109
HO2305-P-2950.CFE,2023-04-10,256.4,HO2305-P-2950,000016.SH,20230519,P,2950.0,2683.9541,26,ST,0.1074380165289256,4.0,256.4,2696.595602454222,0.089815080909447,CW,-0.2876102191235197,-0.3812720713027109
HO2306-C-2950.CFE,2023-04-10,12.8,HO2306-C-2950,000016.SH,20230616,C,2950.0,2683.9541,46,MT,0.1900826446280991,12.8,272.8,2688.6561116530347,0.0927636883191019,CW,-0.1066183983027672,-0.1689652444234151
HO2306-P-2950.CFE,2023-04-10,272.8,HO2306-P-2950,000016.SH,20230616,P,2950.0,2683.9541,46,MT,0.1900826446280991,12.8,272.8,2688.6561116530347,0.0927636883191019,CW,-0.1066183983027672,-0.1689652444234151
HO2305-C-3000.CFE,2023-04-10,2.3,HO2305-C-3000,000016.SH,20230519,C,3000.0,2683.9541,26,ST,0.1074380165289256,2.3,304.7,2696.595602454222,0.1066221992258284,CW,-0.2598440795508106,-0.1340189613352429
HO2305-P-3000.CFE,2023-04-10,304.7,HO2305-P-3000,000016.SH,20230519,P,3000.0,2683.9541,26,ST,0.1074380165289256,2.3,304.7,2696.595602454222,0.1066221992258284,CW,-0.2598440795508106,-0.1340189613352429
HO2306-C-3000.CFE,2023-04-10,9.2,HO2306-C-3000,000016.SH,20230616,C,3000.0,2683.9541,46,MT,0.1900826446280991,9.2,319.0,2688.6561116530347,0.1095708066354831,CW,-0.0640994489090012,-0.0238595668443391
HO2306-P-3000.CFE,2023-04-10,319.0,HO2306-P-3000,000016.SH,20230616,P,3000.0,2683.9541,46,MT,0.1900826446280991,9.2,319.0,2688.6561116530347,0.1095708066354831,CW,-0.0640994489090012,-0.0238595668443391
HO2305-C-3050.CFE,2023-04-10,1.4,HO2305-C-3050,000016.SH,20230519,C,3050.0,2683.9541,26,ST,0.1074380165289256,1.4,353.6,2696.595602454222,0.1231515011770389,CW,-0.0246167820864063,-0.0171337258682895
HO2305-P-3050.CFE,2023-04-10,353.6,HO2305-P-3050,000016.SH,20230519,P,3050.0,2683.9541,26,ST,0.1074380165289256,1.4,353.6,2696.595602454222,0.1231515011770389,CW,-0.0246167820864063,-0.0171337258682895
HO2305-C-3100.CFE,2023-04-10,1.1,HO2305-C-3100,000016.SH,20230519,C,3100.0,2683.9541,26,ST,0.1074380165289256,1.1,403.4,2696.595602454222,0.1394120220488192,CW,0.9637109822112776,0.8741817046730965
HO2305-P-3100.CFE,2023-04-10,403.4,HO2305-P-3100,000016.SH,20230519,P,3100.0,2683.9541,26,ST,0.1074380165289256,1.1,403.4,2696.595602454222,0.1394120220488192,CW,0.9637109822112776,0.8741817046730965
